type,item_id,name_in_database,path,ja
SummarySegmentData,0x010000650000CB2E,Rizia_SummarySegment_1,SummarySegmentProperties.SegmentConditions[0].Text,"リジア革命で兵士3,439人が死亡し、貴族113人が処刑され、さらに革命家36,211人が殺害された。"
SummarySegmentData,0x010000650000CB2E,Rizia_SummarySegment_1,SummarySegmentProperties.SegmentConditions[1].Text,"アザロ家が主導した政変で兵士749人と抗議者24,430人が殺害され、抗議者66,646人が拘束された。"
SummarySegmentData,0x010000650000CB2E,Rizia_SummarySegment_1,SummarySegmentProperties.SegmentConditions[2].Text,"トラス家が主導した政変で兵士435人と抗議者13,875人が殺害され、抗議者36,169人が拘束された。"
SummarySegmentData,0x010000650000CB2E,Rizia_SummarySegment_1,SummarySegmentProperties.SegmentConditions[3].Text,"サゾン家が主導した政変で兵士1,942人と抗議者39,321人が殺害され、抗議者36,169人が拘束された。"
SummarySegmentData,0x010000650000CB2E,Rizia_SummarySegment_1,SummarySegmentProperties.SegmentConditions[4].Text,"第二次リジア・パレス戦争では、戦闘により兵士189,372人が死亡し、飢饉・疫病・砲撃により各陣営の民間人289,258人が死亡した。"
SummarySegmentData,0x010000650000CB2E,Rizia_SummarySegment_1,SummarySegmentProperties.SegmentConditions[5].Text,"第二次リジア・パレス戦争では、戦闘により兵士234,791人が死亡し、飢饉・疫病・砲撃により各陣営の民間人446,749人が死亡した。"
SummarySegmentData,0x010000650000CB2E,Rizia_SummarySegment_1,SummarySegmentProperties.SegmentConditions[6].Text,"第二次リジア・パレス戦争では、戦闘により兵士251,667人が死亡し、飢饉・疫病・砲撃により各陣営の民間人598,265人が死亡した。"
SummarySegmentData,0x010000650000CB2E,Rizia_SummarySegment_1,SummarySegmentProperties.SegmentConditions[7].Text,"第二次リジア・パレス戦争では、戦闘により兵士194,618人が死亡し、飢え・治療の欠如・巻き添え被害により各陣営の民間人296,867人が死亡した。"
SummarySegmentData,0x010000650000CB2E,Rizia_SummarySegment_1,SummarySegmentProperties.SegmentConditions[8].Text,"第二次リジア・パレス戦争では、戦闘により兵士267,306人が死亡し、疫病・住民の離散・社会機能の崩壊により各陣営の民間人566,911人が死亡した。"
SummarySegmentData,0x010000650000CB2E,Rizia_SummarySegment_1,SummarySegmentProperties.SegmentConditions[9].Text,"第二次リジア・パレス戦争では、戦闘により兵士382,102人が死亡し、広範な破壊・飢餓・公共制度の崩壊により各陣営の民間人110万人が死亡した。"
SummarySegmentData,0x010000650000CB2E,Rizia_SummarySegment_1,SummarySegmentProperties.SegmentConditions[10].Text,"390万人が職を得て、96,129の事業が興された。"
