type,item_id,name_in_database,path,ja
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.Fields[0].Title,政体
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.Fields[0].Value,大統領制共和国
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.Fields[1].Title,人口
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.Fields[1].Value,"3,600万人"
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.Fields[2].Title,経済
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.Fields[2].Value,不況下
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.Fields[3].Title,地域的影響
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.Fields[3].Value,大国
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.Fields[4].Title,開始日
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.Fields[4].Value,1954年
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.QuoteText,"あなたは私の隷属であり、私の自由。
あなたは生々しい夏の夜のように燃える私の肉体。
あなたは私の祖国。"
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.LeaderName,アントン・レイン
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.CountryName,ソードランド共和国
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.LeaderTitle,ソードランド第4代大統領
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.QuoteAuthor,ナーズム・ヒクメット・ラン
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.StoryPackTitle,メインストーリー
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.CountryNameShort,ソードランド
StoryPackData,0x0100006A000017BC,StoryPack_Main,StoryPackProperties.LeaderDescription,"アントン・レインは、深刻な不況、改革への要求、そして外圧のただ中で、ソードランド第4代大統領に選出された。新たな一頁を開き、経済的苦境からの立て直しを掲げた選挙戦が、分断された有権者の心をとらえた結果だった。

政権が形を成しつつある今も、権力の中枢には不透明さが漂っている。レインが向き合うのは、制度疲労と、慎重な楽観と、静かに差し迫る変革の要請を抱えた国家である。"
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.Fields[0].Title,政体
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.Fields[0].Value,半立憲君主制
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.Fields[1].Title,人口
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.Fields[1].Value,"4,000万人"
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.Fields[2].Title,国教
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.Fields[2].Value,ヴルヘック教
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.Fields[3].Title,主要輸出品
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.Fields[3].Value,ガス、金、ワイン
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.Fields[4].Title,開始日
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.Fields[4].Value,1950年
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.QuoteText,"「王よ、汝の治世も、汝の館も、
汝の笏も、その手の宝珠も、
そして汝が踏みしめた大地さえも、
汝が冷たくなれば、すべては塵と化す。」"
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.LeaderName,ロムス・トラス
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.CountryName,リジア王国
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.LeaderTitle,リジア国王
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.QuoteAuthor,ヴィクトル・ユーゴー
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.StoryPackTitle,ストーリーDLC
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.CountryNameShort,リジア
StoryPackData,0x0100006A000017CE,StoryPack_Rizia,StoryPackProperties.LeaderDescription,"ロムス・トラス王が即位した。その治世は、地政学的な緊張、貴族諸家の対立、そして失われた領土の回復を求める声のただ中で幕を開ける。特権のもとに生まれながら、危機のなかで戴冠した君主――ロムスが受け継いだのは、荒れた王国と、黄金王国の失われた威信を取り戻すという重荷であった。

資源に依存する経済は停滞し、福祉の負担が国庫を圧迫し、改革を求めるささやきが宮廷にも民の間にも高まっている。畏敬と異論の双方を集める遺産を継いだ彼は、伝統と変革の狭間に立つ王国の舵を取らねばならない。"
