type,item_id,name_in_database,path,ja
CountryDetailsDemographicData,0x0100006C00000D16,Rizia_Age,CountryDetailsDemographicProperties.Title,年齢
CountryDetailsDemographicData,0x0100006C00000D16,Rizia_Age,CountryDetailsDemographicProperties.Values[0].demographicTitle,1-18
CountryDetailsDemographicData,0x0100006C00000D16,Rizia_Age,CountryDetailsDemographicProperties.Values[1].demographicTitle,19-29
CountryDetailsDemographicData,0x0100006C00000D16,Rizia_Age,CountryDetailsDemographicProperties.Values[2].demographicTitle,30-49
CountryDetailsDemographicData,0x0100006C00000D16,Rizia_Age,CountryDetailsDemographicProperties.Values[3].demographicTitle,50-69
CountryDetailsDemographicData,0x0100006C00000D16,Rizia_Age,CountryDetailsDemographicProperties.Values[4].demographicTitle,70+
CountryDetailsDemographicData,0x0100006C00000D1E,Rizia_Ethnicity,CountryDetailsDemographicProperties.Title,民族
CountryDetailsDemographicData,0x0100006C00000D30,Rizia_GDPPerRegion,CountryDetailsDemographicProperties.Title,地域別GDP
CountryDetailsDemographicData,0x0100006C00000D2A,Rizia_LastHouseElection,CountryDetailsDemographicProperties.Title,前回の代議院選挙
CountryDetailsDemographicData,0x0100006C00000D2A,Rizia_LastHouseElection,CountryDetailsDemographicProperties.Values[0].demographicTitle,リジア国民連合
CountryDetailsDemographicData,0x0100006C00000D2A,Rizia_LastHouseElection,CountryDetailsDemographicProperties.Values[1].demographicTitle,リジア人民党
CountryDetailsDemographicData,0x0100006C00000D36,Rizia_PopPerRegion,CountryDetailsDemographicProperties.Title,地域別人口
CountryDetailsDemographicData,0x0100006C00000D24,Rizia_Religion,CountryDetailsDemographicProperties.Title,宗教
CountryDetailsDemographicData,0x0100006C00000C0C,Sordland_Age,CountryDetailsDemographicProperties.Title,年齢
CountryDetailsDemographicData,0x0100006C00000C0C,Sordland_Age,CountryDetailsDemographicProperties.Values[0].demographicTitle,1-18
CountryDetailsDemographicData,0x0100006C00000C0C,Sordland_Age,CountryDetailsDemographicProperties.Values[1].demographicTitle,19-29
CountryDetailsDemographicData,0x0100006C00000C0C,Sordland_Age,CountryDetailsDemographicProperties.Values[2].demographicTitle,30-49
CountryDetailsDemographicData,0x0100006C00000C0C,Sordland_Age,CountryDetailsDemographicProperties.Values[3].demographicTitle,50-69
CountryDetailsDemographicData,0x0100006C00000C0C,Sordland_Age,CountryDetailsDemographicProperties.Values[4].demographicTitle,70+
CountryDetailsDemographicData,0x0100006C00000C00,Sordland_Ethnicity,CountryDetailsDemographicProperties.Title,民族
CountryDetailsDemographicData,0x0100006C00000C14,Sordland_GDPPerRegion,CountryDetailsDemographicProperties.Title,地域別GDP
CountryDetailsDemographicData,0x0100006C00000C08,Sordland_LastElection,CountryDetailsDemographicProperties.Title,前回の選挙
CountryDetailsDemographicData,0x0100006C00000C08,Sordland_LastElection,CountryDetailsDemographicProperties.Values[0].demographicTitle,USP
CountryDetailsDemographicData,0x0100006C00000C08,Sordland_LastElection,CountryDetailsDemographicProperties.Values[1].demographicTitle,PFJP
CountryDetailsDemographicData,0x0100006C00000C08,Sordland_LastElection,CountryDetailsDemographicProperties.Values[2].demographicTitle,NFP
CountryDetailsDemographicData,0x0100006C00000C08,Sordland_LastElection,CountryDetailsDemographicProperties.Values[3].demographicTitle,WPB
CountryDetailsDemographicData,0x0100006C00000C08,Sordland_LastElection,CountryDetailsDemographicProperties.Values[4].demographicTitle,CPS
CountryDetailsDemographicData,0x0100006C00000C08,Sordland_LastElection,CountryDetailsDemographicProperties.Values[5].demographicTitle,その他・無効
CountryDetailsDemographicData,0x0100006C00000C10,Sordland_PopPerRegion,CountryDetailsDemographicProperties.Title,地域別人口
CountryDetailsDemographicData,0x0100006C00000C04,Sordland_Religion,CountryDetailsDemographicProperties.Title,宗教
