articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x010000000000C50C,12,3,Sordland/Turn02/SnO_SecurityOverview,Narrator,en,二人の大臣は部屋を出て行った。我々は少し休憩した後、第二部分に進んだ。
0x010000000000C51B,12,4,Sordland/Turn02/SnO_SecurityOverview,Lucian Galade,en,「皆様、この重要な会合にご出席いただきありがとうございます。それでは始めましょう。」
0x010000000000C9BB,12,5,Sordland/Turn02/SnO_SecurityOverview,Narrator,en,ヨセフはテーブルの方へ向かい、他の者たちはドアのそばに立っていた。
0x010000000000C9C2,12,6,Sordland/Turn02/SnO_SecurityOverview,Iosef Lancea,en,「大統領。」
0x010000000000C9C9,12,7,Sordland/Turn02/SnO_SecurityOverview,Narrator,en,招待を受けて、ヨセフ・ランチェアと国防省の高位官僚三人が部屋に入ってきた。そのうちの一人は、軍隊の最高責任者であるクルーガー将軍その人だった。
0x010000000000C9E9,12,8,Sordland/Turn02/SnO_SecurityOverview,Narrator,en,彼は70代だったが、特殊部隊での訓練の成果としてがっしりとした体格をしていた。ソードランドで2番目に多く勲章を授与された将校であるだけでなく、最も長期間勤務した将校でもあった。
0x010000000000C9F0,12,9,Sordland/Turn02/SnO_SecurityOverview,Narrator,en,クルーガー将軍は前に進み出て敬礼した。彼はがっしりとした顎と鋭い頬骨を持っていた。その高い身長、制服や勲章、そして深く鋭い視線が相まって、彼を脅威的な人物に見せていた。
0x010000000000CA00,12,10,Sordland/Turn02/SnO_SecurityOverview,Player,en,「クルーガー将軍。」
0x010000000000CA00,12,10,Sordland/Turn02/SnO_SecurityOverview,Player,Menu Text en,「クルーガー将軍。」
0x010000000000CA08,12,11,Sordland/Turn02/SnO_SecurityOverview,Narrator,en,ヨセフは焦れた様子で足を叩いていた。部屋に別の高位将校がいることに不安を感じているようだった。
0x010000000000CA34,12,12,Sordland/Turn02/SnO_SecurityOverview,Player_Italic,en,私は彼に敬礼した。
0x010000000000CA34,12,12,Sordland/Turn02/SnO_SecurityOverview,Player_Italic,Menu Text en,彼に敬礼する
0x010000000000CA4B,12,13,Sordland/Turn02/SnO_SecurityOverview,Valken Kruger,en,「大統領。光栄に存じます。」
0x010000000000CB13,12,14,Sordland/Turn02/SnO_SecurityOverview,Player,en,「では、始めよう。」
0x010000000000CB13,12,14,Sordland/Turn02/SnO_SecurityOverview,Player,Menu Text en,「では、始めよう。」
0x010000000000CB6F,12,15,Sordland/Turn02/SnO_SecurityOverview,Iosef Lancea,en,「大統領。ルンブルク方面の西側および北側国境の状況は極めて緊張しております。我々の国境に近い場所で部隊が配備されているのを観測しています。」
0x010000000000CB76,12,16,Sordland/Turn02/SnO_SecurityOverview,Valken Kruger,en,「状況は次第に明らかになってきています。内務省からの最新情報によれば武器隠匿場所が判明し、さらに我々の国境付近で積極的な軍備強化が行われているのです。」
0x010000000000CB84,12,17,Sordland/Turn02/SnO_SecurityOverview,Valken Kruger,en,「我が国の参謀本部によって全状況が分析されましたが、我々の予測では将来的にルンブルクによる領土侵攻が起こるでしょう。」
