articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x0100000600088C01,242,3,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,私はゆっくりとネクタイを外し、ホルソード郊外にある防護バンカーの席から立ち上がった。我々はチリチリと音を立てるラジオの音量を大きくした。
0x0100000600088C15,242,4,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,我々が地下数メートルの場所にいたにもかかわらず、部屋が揺れるのを感じた。それはきっと爆弾の影響だったに違いない。
0x0100000600088C44,242,5,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,彼はよろめきながら中に入り、ソファに倒れ込むと、私のウイスキーをたくさん飲み干した。
0x0100000600088C4D,242,6,Sordland/Turn11/SnO_RumburgWarLost,Iosef Lancea,en,「大統領、彼らが到着しました。」
0x0100000600088C55,242,7,Sordland/Turn11/SnO_RumburgWarLost,Iosef Lancea,en,「彼らは宮殿の中にいます。大統領、あなたのもとへ向かってきています。」
0x0100000600088C5F,242,8,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,我々の足元の階層から銃声とさらなる悲鳴が聞こえてきた。
0x0100000600088C66,242,9,Sordland/Turn11/SnO_RumburgWarLost,Player,en,「ヨーゼフ、教えてくれ。私は何を間違えたのだ？なぜこんな目に遭わなければならないのか？」
0x0100000600088C66,242,9,Sordland/Turn11/SnO_RumburgWarLost,Player,Menu Text en,「ヨーゼフ、教えてくれ。私は何を間違えたのだ？なぜこんな目に遭わなければならないのか？」
0x0100000600088C86,242,10,Sordland/Turn11/SnO_RumburgWarLost,Iosef Lancea,en,「私にも分かりません、大統領。おそらくただ、間違った場所に間違ったタイミングでいただけなのでしょう。」
0x0100000600088CE2,242,11,Sordland/Turn11/SnO_RumburgWarLost,Player_Italic,en,私は銃をその兵士の方へ向けた。
0x0100000600088CE2,242,11,Sordland/Turn11/SnO_RumburgWarLost,Player_Italic,Menu Text en,銃を兵士の方に向ける
0x0100000600088CF3,242,12,Sordland/Turn11/SnO_RumburgWarLost,Iosef Lancea,en,「私があなたに渡したその拳銃のことを忘れないでください。もちろん、それをどう使うかはあなた次第です。」
0x0100000600088CFD,242,13,Sordland/Turn11/SnO_RumburgWarLost,Iosef Lancea,en,「さて、それが私の出番です。」
0x0100000600088D06,242,14,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,彼は自分のベルトを指差した。そのベルトにはいくつかの手榴弾が下げられているのが見えた。
0x0100000600088D16,242,15,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,ヨセフは私の方を向いた。
0x0100000600088D1D,242,16,Sordland/Turn11/SnO_RumburgWarLost,Iosef Lancea,en,「どうであれ、大統領様に仕えることができて光栄でした。」
0x0100000600088D26,242,17,Sordland/Turn11/SnO_RumburgWarLost,Player,en,「私も同じ気持ちだ、ヨセフ。」
0x0100000600088D26,242,17,Sordland/Turn11/SnO_RumburgWarLost,Player,Menu Text en,「私も同じ気持ちだ、ヨセフ。」
0x0100000600088D2E,242,18,Sordland/Turn11/SnO_RumburgWarLost,Player,en,「向こう側で会おう。」
0x0100000600088D2E,242,18,Sordland/Turn11/SnO_RumburgWarLost,Player,Menu Text en,「向こう側で会おう。」
0x0100000600088D36,242,19,Sordland/Turn11/SnO_RumburgWarLost,Player_Italic,en,私は彼に敬礼し、彼も私に返礼してくれた。
0x0100000600088D36,242,19,Sordland/Turn11/SnO_RumburgWarLost,Player_Italic,Menu Text en,彼に敬礼する
0x0100000600088D41,242,20,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,彼は私に敬礼をした。
0x0100000600088D49,242,21,Sordland/Turn11/SnO_RumburgWarLost,Iosef Lancea,en,「A モルグナ wes core！」
0x0100000600088D53,242,22,Sordland/Turn11/SnO_RumburgWarLost,Player,en,「Vectern sis da!」
0x0100000600088D53,242,22,Sordland/Turn11/SnO_RumburgWarLost,Player,Menu Text en,「Vectern sis da!」
0x0100000600088D5C,242,23,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,ヨセフはドアの方へ走って行き、それを開けた。手榴弾からピンが外される金属的な音が聞こえた。
0x0100000600088D63,242,24,Sordland/Turn11/SnO_RumburgWarLost,Iosef Lancea,en,<shout>「『グレツィ・ソードランド！』」</shout>
0x0100000600088D6C,242,25,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,銃声が響き、その後耳をつんざくような爆発音がして、再び静寂が訪れた。
0x0100000600088D73,242,26,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,長い1分ほどが過ぎた。その後、近づいてくる足音のかすかな音が聞こえてきた。
0x0100000600088D7A,242,27,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,私はネクタイを直し、机に座る前に鏡で自分の姿を見た。
0x0100000600088D81,242,28,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,私はヨセフが渡してくれた銃を見下ろし、片手からもう片方の手へと持ち替えた。
0x0100000600088D89,242,29,Sordland/Turn11/SnO_RumburgWarLost,Player_Italic,en,私は銃を自分の頭に向けた。
0x0100000600088D89,242,29,Sordland/Turn11/SnO_RumburgWarLost,Player_Italic,Menu Text en,銃を自分の頭に向ける
0x0100000600088DA4,242,30,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,ドアが勢いよく開き、ルンブルク人の制服を着た兵士が駆け込んできた。その兵士はライフルを私に向けた。
0x010000060009AACC,242,34,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,「敵が我々に向かって進軍している。援軍を要請する。四方から包囲されている。繰り返す、我々は包囲――」
0x010000060009AAD3,242,35,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,「彼らは何らかのガスを使用している。我々の兵士たちの目や耳から血が流れている。ヴィクトリー大通りで至急支援が必要だ。医療班よ！もっと医療班が要る！」
0x010000060009AAD9,242,36,Sordland/Turn11/SnO_RumburgWarLost,Narrator,en,「彼らは外側の門から中に入ってきた。彼らは全員を殺してしまった。我々は武器を捨てて降伏したが、彼らは撃つのをやめなかった。もし神がいるのであれば、どうかお願いだ。この苦しみを終わらせてください。」
