articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x0100009A0000C007,401,7,Rizia/Turn 8/FPnT_ANSession,Narrator,en,王室の護衛隊はついにコンスタンティウムにある国際連盟本部の入口に到着した。
0x0100009A0000C00D,401,8,Rizia/Turn 8/FPnT_ANSession,Narrator,en,いつもの挨拶が終わった後、私とラウレントは会議場の自分たちの席に着いた。
0x0100009A0000C013,401,9,Rizia/Turn 8/FPnT_ANSession,Narrator,en,私はロビーの周りを見回した。ここに集まったすべての指導者たちの中で、我々の入場は断然最も壮観なものだった。今日の出来事について、私は満足していた。
0x0100009A0000C024,401,10,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「では始めます、陛下。」
0x0100009A0000C02B,401,11,Rizia/Turn 8/FPnT_ANSession,Narrator,en,彼は身を乗り出して、私の耳元でそっと囁いた。
0x0100009A0000C033,401,12,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「最悪の事態とは何だろうか？」
0x0100009A0000C03A,401,13,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「この会議については自信を持っている。」
0x0100009A0000C041,401,14,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「まだ分からない。」
0x0100009A0000C047,401,15,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「これらの会議は私をひどく退屈させる。」
0x0100009A0000C04F,401,16,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「もうすぐ終わるはずです。」
0x0100009A0000C056,401,17,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「見てみましょう。」
0x0100009A0000C05F,401,18,Rizia/Turn 8/FPnT_ANSession,Ephraim Nines (R),en,「では、まず議題の第一項に移りましょう。」
0x0100009A0000C065,401,19,Rizia/Turn 8/FPnT_ANSession,Narrator,en,私がナインズ大統領だと気づいた男が壇上に近づいてきた。
0x0100005200072B53,401,32,Rizia/Turn 8/FPnT_ANSession,Narrator,en,私が彼女のもとに近づくと、サルタナ首相は正面から私の方を向いた。
0x0100005200072B59,401,33,Rizia/Turn 8/FPnT_ANSession,Alma Saltana,en,「陛下、こちらでお会いできて光栄です。」
0x0100005200072B60,401,34,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「おや、今になってようやく『陛下』と呼ぶのだね。」
0x0100005200072B6D,401,38,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「もう軽い会話はやめよ。お前たちの妨害計画についてはすべて知っている。」
0x0100005200072B74,401,39,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「首相閣下も、こんな状況にもかかわらずお越しいただき、誠にありがとう。」
0x0100005200072B7B,401,40,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「あなたのような者が、そんなことをしておきながらこの場に顔を出すとは、実に厚かましいね。」
0x0100005200072B81,401,41,Rizia/Turn 8/FPnT_ANSession,Alma Saltana,en,「我々の計画ですか？」
0x0100005200072B88,401,42,Rizia/Turn 8/FPnT_ANSession,Alma Saltana,en,「モレラは何の計画も立てていません。リジアのエネルギーグリッドを自分たちの手に取ろうとしたのは、陛下のご自身の部下たちです。」
0x0100005200072B8F,401,43,Rizia/Turn 8/FPnT_ANSession,Alma Saltana,en,「どのような状況でしょうか？」
0x0100005200072B97,401,44,Rizia/Turn 8/FPnT_ANSession,Alma Saltana,en,「リジアの皆様にとって、称号というものは非常に重要なものですよね、陛下？」
0x0100005200072B9F,401,45,Rizia/Turn 8/FPnT_ANSession,Alma Saltana,en,「私がしたこと……？」
0x0100005200072BA6,401,46,Rizia/Turn 8/FPnT_ANSession,Alma Saltana,en,「申し訳ありませんが、もうすぐ会議が始まります。別の機会にお話ししましょう。」
0x0100005200072BAF,401,47,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「今すぐ話そう。でなければ、あなたの我々のエネルギーインフラを破壊しようとする計画をこの集会全体に明かしてしまう。」
0x0100005200072BB6,401,48,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「私をだますことはできない。善人ぶっているふりをしながら、我々のパイプラインを爆破しようと企んでいるなんて…」
0x0100005200072BBD,401,49,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「サルタナ様、お願いだ。私はあなたに説明する機会を与えているのだ。二度とその機会は得られないかもしれない。」
0x0100005200072BC3,401,50,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「私があなたの関与を国際連盟の全員に明かしても、気にしないだね？」
0x0100005200072BCA,401,51,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「あなたとあなたのコンタナ条約機構の仲間たちが彼らをそうさせたのだ。彼ら単独では決してそのようなことはしなかっただろう。」
0x0100005200072BD1,401,52,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「くだらないことはやめろ。お前の関与について、具体的な証拠がある。」
0x0100005200072BD7,401,53,Rizia/Turn 8/FPnT_ANSession,Narrator,en,彼女はいらだちを込めて息を吐いた。
0x0100005200072BE0,401,54,Rizia/Turn 8/FPnT_ANSession,Alma Saltana,en,「害は何も及んでおりません。どのようなことでもお聞きしようと存じます、陛下。」
0x0100005200072C07,401,55,Rizia/Turn 8/FPnT_ANSession,Narrator,en,つまり、通り過ぎた様々な代表団の誰も私と目を合わせようとしないことに気づくまではそう思っていたのだ。
0x0100005200072C14,401,59,Rizia/Turn 8/FPnT_ANSession,Narrator,en,ラウレントが素早い足取りで私のところに追いついてきた。彼の言葉は心配そうな囁き声として聞こえてきた。
0x0100005200072C20,401,61,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「先ほど、古くからの友人に会いました。ソードランドの外務大臣であるデイヴィド・ウィスキです。」
0x0100005200072C2D,401,65,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「我が国との関係が悪化しているにもかかわらず、彼は今日の会合でレスピアがリジアに対する制裁を提案するつもりであることを明かす姿勢を見せました。」
0x0100005200072C3A,401,69,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「我が国との関係が悪化しているにもかかわらず、彼は今日の会合でヴァルグスランドがリジアに対する制裁を提案しようと計画していることを明かす姿勢を見せました。」
0x0100005200072C47,401,73,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「彼は、今日の会合でレスピアがリジアに対する制裁を提案するつもりだと打ち明けました。」
0x0100005200072C4D,401,74,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「彼は、今日の会合でヴァルグスランドがリジアに対する制裁を提案するつもりだと打ち明けました。」
0x0100005200072C55,401,75,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「アルバレスが、レスピアが我々にしたことの後でよくもこのような策略を使えるとは、どういうつもりだ？」
0x0100005200072C6A,401,82,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「彼のモレラ人の部下たちが我々にしたことの後で、よくもヘーゲルがこのような策略を弄する勇気があるものだ。」
0x0100005200072C71,401,83,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「そのデイヴィドという人物が信頼できる情報提供者だと、本当に確かか？」
0x0100005200072C7B,401,84,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「まあ、その話を聞いても驚きはしない。」
0x0100005200072C85,401,85,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「えっ？他の加盟国たちは決してそれに賛同しない。」
0x0100005200072C8C,401,86,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「えっ？他の加盟国たちは決してそれに賛同しない。」
0x0100005200072C93,401,87,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「その男には不正を働く心配など微塵もありません。」
0x0100005200072C9F,401,89,Rizia/Turn 8/FPnT_ANSession,Narrator,en,ラウレントが素早い足取りで私のところに追いついてきた。彼の言葉を聞き取るためには耳を澄まさなければならなかった。
0x0100005200072CA6,401,90,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「ラスティがやってまいりました、陛下。彼が提出した書類には、確かにフレンドシップ・デーの事件におけるレスピアの関与が記されております。」
0x0100005200072CBE,401,94,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「しかし、この証拠をどうしようとお考えなのか私には分かりません。結局のところ、陛下とアルバレス首相はレスピアの関与を秘密にすることで合意されましたでしょう。」
0x0100005200072CCB,401,98,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「もしこれが明るみに出れば、他の国際連盟加盟国は決してスモラクの国民投票を承認しません。」
0x0100005200072CD8,401,102,Rizia/Turn 8/FPnT_ANSession,Laurento Esquibel,en,「ですが、今この情報にどのような意味があるのか私には分かりません。ともかく陛下、すでにズィルの無事な帰還について交渉を成立させられましたから。」
0x0100005200072CDF,401,103,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「私は、我々の調査で見つかった証拠を破壊すると言っただけだ。レスピアの関与を秘密にすることに同意した覚えはない。」
0x0100005200072CE6,401,104,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「レスピアはその罪に対して責任を問われなければならない。世界の舞台でアルバレス首相を恥じ入らせる時が来た。」
0x0100005200072CEF,401,105,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「とりあえずの話だ。スモラクが最後の瞬間に何を企むか、誰にも分からないだろう？」
0x0100005200072CF4,401,106,Rizia/Turn 8/FPnT_ANSession,Player_Romus,en,「まだどうするか決めていない。だが、これは有効な交渉の材料となる。」
