articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x010000B80000D840,453,3,Rizia/Turn 11/CoupWarning,Estela Toras,en,「ロムス、こちらです！」
0x010000B80000D84A,453,4,Rizia/Turn 11/CoupWarning,Narrator,en,私は書斎で書類仕事をしているときに、厳しい知らせの電話を受け取った。
0x010000B80000D851,453,5,Rizia/Turn 11/CoupWarning,Narrator,en,私の母はモンキズを訪れた際に病気になった。彼女はそこの王立病院の医療施設で治療を受けていた。
0x010000B80000D858,453,6,Rizia/Turn 11/CoupWarning,Narrator,en,私はすぐにヘリコプターの準備を命じた。しばらくすると、我々は空に飛び立った。
0x010000B80000D85F,453,7,Rizia/Turn 11/CoupWarning,Narrator,en,我々が病院の屋上にあるヘリポートに着陸したとき、最悪の事態を恐れた。私は急いで階下に降り、スイートルームのドアに近づいた。
0x010000B80000D866,453,8,Rizia/Turn 11/CoupWarning,Player_Romus_Italic,en,私はドアを開けた。
0x010000B80000D866,453,8,Rizia/Turn 11/CoupWarning,Player_Romus_Italic,Menu Text en,ドアを開ける
0x010000B80000D86E,453,9,Rizia/Turn 11/CoupWarning,Narrator,en,その部屋には誰もいなかった。看護師が我々のところへやって来て、私の前でお辞儀をした。
0x010000B80000D875,453,10,Rizia/Turn 11/CoupWarning,Player_Romus,en,「これはいったい何を意味しているのですか？」
0x010000B80000D87C,453,11,Rizia/Turn 11/CoupWarning,Player_Romus,en,「私の母上はどこにいるのか？」
0x010000B80000D883,453,12,Rizia/Turn 11/CoupWarning,Player_Romus,en,「エステラ様は無事だろうか？」
0x010000B80000D88D,453,13,Rizia/Turn 11/CoupWarning,Narrator,en,看護師は、自分が涼亭の外で新鮮な空気を吸っていたと私に説明した。
0x010000B80000D896,453,14,Rizia/Turn 11/CoupWarning,Player_Romus_Italic,en,私は急いで病院の庭にある望楼へ向かった。
0x010000B80000D896,453,14,Rizia/Turn 11/CoupWarning,Player_Romus_Italic,Menu Text en,急いで涼亭へ向かう
0x010000B80000D89D,453,15,Rizia/Turn 11/CoupWarning,Narrator,en,私はすぐにその建物を出た。
0x010000B80000D8A5,453,16,Rizia/Turn 11/CoupWarning,Narrator,en,そこに彼女が立っており、私に手を振っていた。
0x010000B80000D8AC,453,17,Rizia/Turn 11/CoupWarning,Player_Romus,en,「母上。なぜ私がここにいるのか、お話ししていただけるか？」
0x010000B80000D8B9,453,19,Rizia/Turn 11/CoupWarning,Narrator,en,私は彼女のもとへ歩いて行った。彼女はまったく健康そうに見えた。
0x010000B80000D8C0,453,20,Rizia/Turn 11/CoupWarning,Player_Romus,en,「あなた、どうしたのか？電話を受けてすぐに駆けつけたよ。」
0x010000B80000D8C7,453,21,Rizia/Turn 11/CoupWarning,Player_Romus,en,「あなたの回復は順調に進んでいるようだね、私はそう見ている。」
0x010000B80000D8CE,453,22,Rizia/Turn 11/CoupWarning,Player_Romus,en,「本当に病気なのだろう。でなければ、私の時間を無駄にしているだけだ。」
0x010000B80000D8D9,453,23,Rizia/Turn 11/CoupWarning,Estela Toras,en,「あなた様は母親が病気を装ってモンキズへとお連れしようとした時でさえも、その言葉を信じる良き息子だったからです。」
0x010000B80000D8E3,453,24,Rizia/Turn 11/CoupWarning,Estela Toras,en,「時間が非常に重要です。さあ、急ぎましょう。道中ですべてお話しします。」
0x010000B80000D8EA,453,25,Rizia/Turn 11/CoupWarning,Narrator,en,彼女は深くため息をついた。
0x010000B80000D8F0,453,26,Rizia/Turn 11/CoupWarning,Player_Romus,en,「どこへ向かう途中か？」
0x010000B80000D8F7,453,27,Rizia/Turn 11/CoupWarning,Player_Romus,en,「今すぐ私に話してくれ。でなければ、どこにも行かない。」
0x010000B80000D8FE,453,28,Rizia/Turn 11/CoupWarning,Player_Romus,en,「詳しく説明してくれ。」
0x010000B80000D90B,453,29,Rizia/Turn 11/CoupWarning,Estela Toras,en,「トラス家の男性たちはどれほど頑固か私にはよく分かっております。ですが今、あなたのご注意を得られましたので、ぜひ真剣に私の話を聞いていただきたいのです。」
0x010000B80000D912,453,30,Rizia/Turn 11/CoupWarning,Estela Toras,en,「聞いてください。どうやってこの情報を手に入れたかは尋ねないでください。今、クーデターの陰謀が進行しているのです。」
0x010000B80000D92D,453,31,Rizia/Turn 11/CoupWarning,Estela Toras,en,「ですが、我々はここから脱出します。唯一の息子に何か悪いことが起きるよう放っておく日には、海の虫どもが私の骨を食い尽くすでしょう。」
0x010000B80000D93B,453,32,Rizia/Turn 11/CoupWarning,Estela Toras,en,「さあ、おいでください。船が待っています。すべて私が手配しました。荷物も積み込まれ、出発は間もなくです。」
0x010000B80000D947,453,34,Rizia/Turn 11/CoupWarning,Player_Romus,en,「ヴィナのことはどうなるか？」
0x010000B80000D94E,453,35,Rizia/Turn 11/CoupWarning,Player_Romus,en,「ウーゴのことはどうなるか？」
0x010000B80000D955,453,36,Rizia/Turn 11/CoupWarning,Player_Romus,en,「その船はどこへ向かっているのか？」
0x010000B80000D95C,453,37,Rizia/Turn 11/CoupWarning,Player_Romus,en,「この脅威が本当にそれほど恐ろしいもので、国を離れなければならないほどなのだろうか？」
0x010000B80000D963,453,38,Rizia/Turn 11/CoupWarning,Player_Romus,en,「あなたは私に、問題に正面から向き合う代わりに故国を逃げ出すよう求めているのだね。まるで臆病者のようだ。」
0x010000B80000D96A,453,39,Rizia/Turn 11/CoupWarning,Player_Romus,en,「しかし、我々はどうやって生きていけばいいのだろうか？本当に働かなければならないのだろうか？」
0x010000B80000D9B9,453,64,Rizia/Turn 11/CoupWarning,Player_Romus,en,「私にも全体像が分かってきたようだ。」
0x010000B80000D9C7,453,68,Rizia/Turn 11/CoupWarning,Estela Toras,en,「素晴らしい。最高です。急ぎましょう。時間があまりありません。」
0x010000B80000D9CE,453,69,Rizia/Turn 11/CoupWarning,Player_Romus,en,「私は去らない、母上。」
0x010000B80000D9D5,453,70,Rizia/Turn 11/CoupWarning,Player_Romus,en,「万が一に備えるのが賢明だ。行こう。」
0x010000B80000D9DE,453,71,Rizia/Turn 11/CoupWarning,Estela Toras,en,「はっ、そんなことは断じてありません。」
0x010000B80000D9E5,453,72,Rizia/Turn 11/CoupWarning,Estela Toras,en,「ご心配なさらないでください。少なくとも十回分の人生を送るのに十分な量の金を移しました。」
0x010000B80000D9EC,453,73,Rizia/Turn 11/CoupWarning,Estela Toras,en,「問題に正面から向き合わないと、首を切られることになりますよ。」
0x010000B80000D9F2,453,74,Rizia/Turn 11/CoupWarning,Estela Toras,en,「これは一時的な措置に過ぎません、必ずご安心ください。」
0x010000B80000D9FA,453,75,Rizia/Turn 11/CoupWarning,Estela Toras,en,「すぐに戻ってまいります。」
0x010000B80000DA01,453,76,Rizia/Turn 11/CoupWarning,Estela Toras,en,「どんなことが起きても、我々はしっかりと面倒を見てもらえます。」
0x010000B80000DA08,453,77,Rizia/Turn 11/CoupWarning,Estela Toras,en,「私はこっそりとキルートにある屋敷のための資金を蓄えていました。」
0x010000B80000DA0E,453,78,Rizia/Turn 11/CoupWarning,Estela Toras,en,「それは海辺のすぐそばにあります。太陽と砂浜、そして数多くのカクテルがお待ちしています。」
0x010000B80000DA14,453,79,Rizia/Turn 11/CoupWarning,Estela Toras,en,「そこだけが、我々を引き渡さないと保証されている場所です。また、人権と腐敗がちょうど良いバランスで存在しています。」
0x010000B80000DA1C,453,80,Rizia/Turn 11/CoupWarning,Estela Toras,en,「ああ、あなたの叔父上はこういった状況でも常に自分で何とかしてきた方ですから。」
0x010000B80000DA22,453,81,Rizia/Turn 11/CoupWarning,Estela Toras,en,「彼とその屈強な息子は問題なくやっていけるでしょう。」
0x010000B80000DA31,453,82,Rizia/Turn 11/CoupWarning,Estela Toras,en,「母なら分かります。私には至る所に目があります。宮殿の中にも、外にも。」
0x010000B80000DA38,453,83,Rizia/Turn 11/CoupWarning,Estela Toras,en,「私には危険の気配が感じられます。信じてください、今私が感じているのはまさに大規模なゴミ火事の臭いです。」
0x010000B80000DA3F,453,84,Rizia/Turn 11/CoupWarning,Estela Toras,en,「彼女は船の上で、我々を待っております。」
0x010000B80000DA45,453,85,Rizia/Turn 11/CoupWarning,Estela Toras,en,「ダストに感謝します。彼女が愛する祖母を助けるために来てくれたのですから。」
0x010000B80000DA50,453,89,Rizia/Turn 11/CoupWarning,Narrator,en,私の母はため息をつき、額を抱えた。
0x010000B80000DA56,453,90,Rizia/Turn 11/CoupWarning,Estela Toras,en,「あの忌々しい娘は依然として行方不明のままです。」
0x010000B80000DA60,453,91,Rizia/Turn 11/CoupWarning,Estela Toras,en,「彼女には大きな期待を寄せていました。ですが、今どこにいようとも、リジアにいるよりは安全な場所にいることでしょう。」
0x010000B80000DA72,453,93,Rizia/Turn 11/CoupWarning,Estela Toras,en,「えっ？どういう意味ですか、去らないだなんて？」
0x010000B80000DA79,453,94,Rizia/Turn 11/CoupWarning,Estela Toras,en,「私があなたの命が危険にさらされていると申し上げた部分は聞きませんでしたか？」
0x010000B80000DA80,453,95,Rizia/Turn 11/CoupWarning,Player_Romus,en,「私の責任から逃れることはできない。」
0x010000B80000DA87,453,96,Rizia/Turn 11/CoupWarning,Player_Romus,en,「私は臆病者ではない。」
0x010000B80000DA8E,453,97,Rizia/Turn 11/CoupWarning,Player_Romus,en,「私は、この状況から脱する別の方法を見つけなければならない。」
0x010000B80000DA98,453,98,Rizia/Turn 11/CoupWarning,Estela Toras,en,「責任など、誰が気にするものですか？」
0x010000B80000DA9F,453,99,Rizia/Turn 11/CoupWarning,Estela Toras,en,「ロムス、わからないのですか？命を落とすかもしれませんよ！」
0x010000B80000DAA5,453,100,Rizia/Turn 11/CoupWarning,Estela Toras,en,「臆病者かどうかなど、誰が気にするというのですか？」
0x010000B80000DAAB,453,101,Rizia/Turn 11/CoupWarning,Estela Toras,en,「そんなことはできません。命を危険にさらさずには無理です。」
0x010000B80000DAB6,453,102,Rizia/Turn 11/CoupWarning,Narrator,en,彼女の声は震えていた。彼女は涙を流し始めた。
0x010000B80000DABD,453,103,Rizia/Turn 11/CoupWarning,Estela Toras,en,「ほんの短い間だけです。」
0x010000B80000DAC4,453,104,Rizia/Turn 11/CoupWarning,Estela Toras,en,「どうか、ロムス・トラス。お願いです。」
0x010000B80000DACB,453,105,Rizia/Turn 11/CoupWarning,Estela Toras,en,「私に残された唯一の家族はあなただけです。」
0x010000B80000DAD2,453,106,Rizia/Turn 11/CoupWarning,Player_Romus,en,「そう言われると……わかった。では、出発しよう。」
0x010000B80000DAD9,453,107,Rizia/Turn 11/CoupWarning,Player_Romus,en,「私こそが王だ。簡単に去るわけにはいかない。」
0x010000B80000DAE0,453,108,Rizia/Turn 11/CoupWarning,Player_Romus,en,「私のプライドがそれを許さない。」
0x010000B80000DAE9,453,109,Rizia/Turn 11/CoupWarning,Estela Toras,en,「ああ、神様に感謝します。あなたを無理やり連れて行く力など私にはありませんでした。」
0x010000B80000DAEF,453,110,Rizia/Turn 11/CoupWarning,Estela Toras,en,「この王国などくそくらえだ！お前こそが私の唯一の息子だ！」
0x010000B80000DAF5,453,111,Rizia/Turn 11/CoupWarning,Estela Toras,en,「そのプライドなど捨てろ！お前は私の唯一の息子だ！」
0x010000B80000DAFE,453,112,Rizia/Turn 11/CoupWarning,Player_Romus,en,「申し訳ない、母上。」
0x010000B80000DB05,453,113,Rizia/Turn 11/CoupWarning,Estela Toras,en,「そんな途方もなく愚かな過ちを犯すことは許しません！」
0x010000B80000DB0B,453,114,Rizia/Turn 11/CoupWarning,Player_Romus,en,「あなたは大丈夫だ。」
0x010000B80000DB12,453,115,Rizia/Turn 11/CoupWarning,Player_Romus,en,「心配しないでくれ。私は大丈夫だ。」
0x010000B80000DB1C,453,116,Rizia/Turn 11/CoupWarning,Estela Toras,en,「嘘つき！あなたは嘘をついています！」
0x010000B80000DB23,453,117,Rizia/Turn 11/CoupWarning,Estela Toras,en,「どうやって私が平気でいられるというのですか？無理です。絶対に嫌です。」
0x010000B80000DB29,453,118,Rizia/Turn 11/CoupWarning,Estela Toras,en,「謝罪など何の役にも立ちません！」
0x010000B80000DB31,453,119,Rizia/Turn 11/CoupWarning,Estela Toras,en,「幸いなことに、あなたの中には私の血が少し流れております。」
0x010000B80000DB38,453,120,Rizia/Turn 11/CoupWarning,Estela Toras,en,「私についてきなさい。」
0x010000B80000DB3F,453,121,Rizia/Turn 11/CoupWarning,Narrator,en,我々が庭を通り過ぎ、小さな高級ヨットが待っている私有のドックヤードへと向かった。
0x010000B80000DB45,453,122,Rizia/Turn 11/CoupWarning,Narrator,en,私は、箱を運んでヨットに乗り込む複数の人影を見た。
0x010000B80000DB4B,453,123,Rizia/Turn 11/CoupWarning,Player_Romus,en,「ルシータのことはどうなるか？」
0x010000B80000DB52,453,124,Rizia/Turn 11/CoupWarning,Player_Romus,en,「パベルのことはどうなるか？」
0x010000B80000DB77,453,136,Rizia/Turn 11/CoupWarning,Estela Toras,en,「すべて荷造りが済み、出発の準備が整いました。」
0x010000B80000DB7D,453,137,Rizia/Turn 11/CoupWarning,Estela Toras,en,「なぜあんな蛇のような女をここに連れてくるつもりなのですか？彼女がこのクーデターの黒幕である可能性だってあります。」
0x010000B80000DB8A,453,141,Rizia/Turn 11/CoupWarning,Estela Toras,en,「私が聞いたところでは、その狡猾な女は後宮の女王自身がこのクーデターを主導しているらしいのです。」
0x010000B80000DB91,453,142,Rizia/Turn 11/CoupWarning,Player_Romus,en,「そんなはずはない。」
0x010000B80000DB98,453,143,Rizia/Turn 11/CoupWarning,Player_Romus,en,「あの女は本当に憎らしい。」
0x010000B80000DBA3,453,144,Rizia/Turn 11/CoupWarning,Estela Toras,en,「信じたいものを信じればよいのです。」
0x010000B80000DBAA,453,145,Rizia/Turn 11/CoupWarning,Estela Toras,en,「『私がそう言ったでしょう』などとは言いたくありません……」
0x010000B80000DBB3,453,146,Rizia/Turn 11/CoupWarning,Estela Toras,en,「今この瞬間も、彼女はおそらく快適に過ごしていることでしょう。」
0x010000B80000DBC0,453,150,Rizia/Turn 11/CoupWarning,Estela Toras,en,「あの――ええと――特別な友人も無事にこちらにおります。」
0x010000B80000DBC6,453,151,Rizia/Turn 11/CoupWarning,Estela Toras,en,「あの魅力的な少年に何かあるようなことは決して許しません。ご心配なく。」
0x010000B80000DBCC,453,152,Rizia/Turn 11/CoupWarning,Estela Toras,en,「あなたの執事の友人も無事にこちらにいらっしゃっております。」
0x010000B80000DBD7,453,153,Rizia/Turn 11/CoupWarning,Narrator,en,彼女は振り返ることもなく、私のそばを通り過ぎていった。
0x010000B80000DBE9,453,158,Rizia/Turn 11/CoupWarning,Narrator,en,我々が庭を通り過ぎ、リジアニア号が待機している私有の造船所へと向かった。
0x010000B80000DBF2,453,159,Rizia/Turn 11/CoupWarning,Estela Toras,en,「ぜひ豪華に旅をなさった方がよろしいでしょう。」
0x010000B80000DBF9,453,160,Rizia/Turn 11/CoupWarning,Estela Toras,en,「今、私の持ち物を準備しなければなりません。夕食は六時半です。」
0x010000B80000DC09,453,165,Rizia/Turn 11/CoupWarning,Estela Toras,en,「ヴィナが自分の船室で不機嫌にしています。彼女と話をなさるべきです。」
0x010000B80000DC16,453,169,Rizia/Turn 11/CoupWarning,Estela Toras,en,「何が問題になるというのでしょうか？」
0x010000B80000DC1E,453,170,Rizia/Turn 11/CoupWarning,Estela Toras,en,「ルシータは上のデッキで新鮮な空気を吸っています。」
0x010000B80000DC2C,453,174,Rizia/Turn 11/CoupWarning,Estela Toras,en,「パベルは下のデッキで、すべてを整理する手伝いをしています」
