articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x010000000001D756,78,3,Sordland/Turn06/EnT_Overview,Symon Holl,en,「最初の数ヶ月間は好調な指標が見られましたが、インフラプロジェクトの遅延によって経済的成果が逆行してしまいました。」
0x010000000001D780,78,4,Sordland/Turn06/EnT_Overview,Narrator,en,私が部屋に入ると、全員が立ち上がり、スーツのジャケットのボタンを留めた。
0x010000000001D78D,78,5,Sordland/Turn06/EnT_Overview,Player,en,「それはがっかりだ。これまで我々は最善を尽くしてきた。」
0x010000000001D78D,78,5,Sordland/Turn06/EnT_Overview,Player,Menu Text en,「それはがっかりだ。これまで我々は最善を尽くしてきた。」
0x0100000000020468,78,6,Sordland/Turn06/EnT_Overview,Mikail Aven,en,「国民経済連盟の多くの指導者たちが、物流面での改善を高く評価しています。」
0x0100000000020498,78,7,Sordland/Turn06/EnT_Overview,Player,en,「適切なプロジェクトと対策によって、この状況を好転させられると確信している。」
0x0100000000020498,78,7,Sordland/Turn06/EnT_Overview,Player,Menu Text en,「適切なプロジェクトと対策によって、この状況を好転させられると確信している。」
0x010000000002049F,78,8,Sordland/Turn06/EnT_Overview,Player,en,「経済をさらに改善するためにはまだ多くのことができるし、我々の仕事は決して終わったわけではないのだから、必ず実行する。」
0x010000000002049F,78,8,Sordland/Turn06/EnT_Overview,Player,Menu Text en,「経済をさらに改善するためにはまだ多くのことができるし、我々の仕事は決して終わったわけではないのだから、必ず実行する。」
0x01000000000204C2,78,9,Sordland/Turn06/EnT_Overview,Edith Agnoc,en,「ちなみに、我が国の経済的問題による悲観的な雰囲気の影響で、消費者支出はさらに減少しています。」
0x01000000000204FB,78,10,Sordland/Turn06/EnT_Overview,Symon Holl,en,「最初のインフラプロジェクトの成功は、すでに経済に好影響をもたらしている。」
0x010000000002053E,78,17,Sordland/Turn06/EnT_Overview,Mikail Aven,en,「ビジネス評議会は、このインフラの整備に満足しております。」
0x0100000000020558,78,18,Sordland/Turn06/EnT_Overview,Player,en,「良い結果から、我々は経済成長へ向けて正しい道を歩んでいることがわかる。」
0x0100000000020558,78,18,Sordland/Turn06/EnT_Overview,Player,Menu Text en,「良い結果から、我々は経済成長へ向けて正しい道を歩んでいることがわかる。」
0x01000000000205CA,78,19,Sordland/Turn06/EnT_Overview,Deivid Wisci,en,「アグノリアとの貿易協定により、わずか1ヶ月で輸出入が50％も増加しました。今後はさらなる伸びが期待されます。」
0x01000000000205E6,78,26,Sordland/Turn06/EnT_Overview,Mikail Aven,en,「国民経済連盟は、目に見える形での経済的改善が全く進んでいないことに大変不満を抱いております。」
0x01000000000205ED,78,27,Sordland/Turn06/EnT_Overview,Player,en,「我々全員にはもっと良い成果を期待していた。最初の投資は、全体計画における良い第一歩となるはずだった。」
0x01000000000205ED,78,27,Sordland/Turn06/EnT_Overview,Player,Menu Text en,「我々全員にはもっと良い成果を期待していた。最初の投資は、全体計画における良い第一歩となるはずだった。」
0x01000000000205F4,78,28,Sordland/Turn06/EnT_Overview,Player,en,「将来的な投資に力を入れた方が良いだろう。確実に新たな機会が目の前に広がっているからだ。」
0x01000000000205F4,78,28,Sordland/Turn06/EnT_Overview,Player,Menu Text en,「将来的な投資に力を入れた方が良いだろう。確実に新たな機会が目の前に広がっているからだ。」
0x0100000000020615,78,29,Sordland/Turn06/EnT_Overview,Player,en,「よろしい。予想通りだ。」
0x0100000000020615,78,29,Sordland/Turn06/EnT_Overview,Player,Menu Text en,「よろしい。予想通りだ。」
0x010000000002063A,78,30,Sordland/Turn06/EnT_Overview,Player,en,「それは、政権として繁栄をもたらす我々の能力を示しているのだ。」
0x010000000002063A,78,30,Sordland/Turn06/EnT_Overview,Player,Menu Text en,「それは我々政権の繁栄をもたらす能力を示している。」
0x0100000000020641,78,31,Sordland/Turn06/EnT_Overview,Player,en,「素晴らしい知らせだね。これからも引き続き良い報告をお聞かせ願えればと思う。」
0x0100000000020641,78,31,Sordland/Turn06/EnT_Overview,Player,Menu Text en,「素晴らしいニュースだ。」
0x010000000002064A,78,32,Sordland/Turn06/EnT_Overview,Symon Holl,en,「我々はこれまで成し遂げてきたこと以上の多くを達成できると確信しています。」
0x010000000002065C,78,33,Sordland/Turn06/EnT_Overview,Symon Holl,en,「我々の最初の試みが成功しなかったことは認めますが、依然として経済的な機会が残っている可能性があります。」
0x0100000000020673,78,34,Sordland/Turn06/EnT_Overview,Mikail Aven,en,「我々は高い経済成長率を達成する寸前です。新しいプロジェクトにおいても協力する意欲を持つべきでしょう。」
0x010000000002067A,78,35,Sordland/Turn06/EnT_Overview,Mikail Aven,en,「我々の評判に悪影響を及ぼします。国民は迅速な解決策を期待しており、もはや時間も残っていません。」
0x010000000002086A,78,36,Sordland/Turn06/EnT_Overview,Narrator,en,ミカイルは前に身を乗り出しながら、にやりと笑い始めた。
0x0100000000020872,78,37,Sordland/Turn06/EnT_Overview,Narrator,en,ミカイルは前に身を乗り出しながら、にやりと笑い始めた。
0x010000000002087A,78,38,Sordland/Turn06/EnT_Overview,Narrator,en,ミカイルは顔をしかめ、指をあごに当てた。
0x01000000000208C6,78,39,Sordland/Turn06/EnT_Overview,Narrator,en,シモンは自分の分厚い資料を確認した。
0x01000000000238C6,78,40,Sordland/Turn06/EnT_Overview,Narrator,en,我々一行はホルソードにある経済省に集まり、現在の経済状況を検討した。
0x01000000000238CE,78,41,Sordland/Turn06/EnT_Overview,Mikail Aven,en,「高速道路のおかげでアグンランドの経済成長が回復しています。この地域に新たな投資や雇用が生まれることが期待されています。」
0x01000000000238D4,78,42,Sordland/Turn06/EnT_Overview,Mikail Aven,en,「高速鉄道のおかげで、我が国の二大重要都市がより迅速に結ばれるようになりました。大ホルソードとゲルスランドでは急速な経済成長が期待されます。」
0x010000000002D0DD,78,43,Sordland/Turn06/EnT_Overview,Mikail Aven,en,「なぜH-3高速道路の建設問題を解決できなかったのですか？」
0x010000000002D0E6,78,44,Sordland/Turn06/EnT_Overview,Gus Manger,en,「不公平が生じないようにしっかりと対処しましょう。」
0x010000000002D0EF,78,45,Sordland/Turn06/EnT_Overview,Player,en,「彼らの失敗については、責任者を厳しく処罰することになるだろう。」
0x010000000002D0EF,78,45,Sordland/Turn06/EnT_Overview,Player,Menu Text en,「彼らの失敗については、責任者を厳しく処罰することになるだろう。」
0x010000000002D0F6,78,46,Sordland/Turn06/EnT_Overview,Gus Manger,en,「予算に余裕があればの話です。」
0x010000000002D0FC,78,47,Sordland/Turn06/EnT_Overview,Gus Manger,en,「我々が始めたことをやり遂げる方法は、きっとまだあるはずです。」
0x010000000002D108,78,48,Sordland/Turn06/EnT_Overview,Edith Agnoc,en,「私の見解では、経済により多くの資金を投入する必要があります。」
0x010000000002D10E,78,49,Sordland/Turn06/EnT_Overview,Edith Agnoc,en,「承知いたしました。信用に頼りすぎると、我々の将来が危うくなる可能性があります。」
