articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x010000740000BC0C,357,99,Rizia/Turn 6/SnO_WarEruptionBriefing,Narrator,en,私はこれまでこの部屋で王室評議会のメンバーたちを見たことしかなかった。しかし今日は軍の幹部たちでいっぱいだった。リジアの最高位にある将軍や提督が全員出席していたのだ。
0x010000740000BC12,357,100,Rizia/Turn 6/SnO_WarEruptionBriefing,Player_Romus,en,「余計な話はやめて、早く本題に入ろう。」
0x010000740000BC19,357,101,Rizia/Turn 6/SnO_WarEruptionBriefing,Lucita Azaro,en,「陛下。」
0x010000740000BC1F,357,102,Rizia/Turn 6/SnO_WarEruptionBriefing,Narrator,en,私が部屋に入るとすぐに、彼らはおしゃべりをやめて私に敬礼した。車椅子に座っていたタデウス・アザロ将軍一人を除き、全員が立ち上がった。
0x010000740000BC25,357,103,Rizia/Turn 6/SnO_WarEruptionBriefing,Player_Romus,en,「兵士たちよ、落ち着け。」
0x010000740000BC2C,357,104,Rizia/Turn 6/SnO_WarEruptionBriefing,Player_Romus_Italic,en,私は敬礼した。
0x010000740000BC2C,357,104,Rizia/Turn 6/SnO_WarEruptionBriefing,Player_Romus_Italic,Menu Text en,敬礼する
0x010000740000BC41,357,105,Rizia/Turn 6/SnO_WarEruptionBriefing,Narrator,en,私は会議室に到着し、リジア軍の最高位の将校たちと共に戦争計画について話し合った。
0x010000740000BC49,357,106,Rizia/Turn 6/SnO_WarEruptionBriefing,Narrator,en,彼らは巨大なテーブルのそばに立ち、パレスの地図の上に金色と銀色のトークンを並べていた。
0x010000740000BC57,357,107,Rizia/Turn 6/SnO_WarEruptionBriefing,Narrator,en,ルシータが急いで私のそばに駆け寄ってきた。
0x010000740000BC5F,357,108,Rizia/Turn 6/SnO_WarEruptionBriefing,Player_Romus,en,「アザロ女公爵だ。」
0x010000740000BC67,357,109,Rizia/Turn 6/SnO_WarEruptionBriefing,Player_Romus,en,「準備は整ったか？」
0x0100005100049A31,357,110,Rizia/Turn 6/SnO_WarEruptionBriefing,Lucita Azaro,en,「もちろんです。」
