articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x0100005200008192,304,3,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Narrator,en,ジルでの攻撃から数週間が経過していた。
0x0100005200008199,304,4,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Narrator,en,私はセキュリティ状況の報告のため、ルシータ、ウーゴ、ティトゥス、ヴィナを私の会議室に呼び寄せた。
0x01000052000081A6,304,8,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Narrator,en,私はセキュリティ状況の報告のため、ルシータ、ウーゴ、ティトゥスを私の会議室に呼び寄せた。
0x01000052000081AD,304,9,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Narrator,en,ティトゥスは、私とヴィナが席に着く前に部屋をきれいに掃除するよう強く主張した。ウーゴはいつものように少し早めに到着した。
0x01000052000081B5,304,10,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Narrator,en,ティトゥスは私が席に着く前に部屋をきれいに掃除するよう強く主張した。ウーゴはいつも通り早めに到着し、その次に現れた。
0x01000052000081BC,304,11,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Hugo Toras,en,「陛下、ご健康いかがでございますか？」
0x01000052000081C4,304,12,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Player_Romus,en,「私はまだショック状態だ。どうして国王の御前でそのような攻撃が起こることを許したのだろうか？」
0x01000052000081CB,304,13,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Player_Romus,en,「私は特に問題ない。心配なのは爆撃で被害を受けたヴェゼクの人々のことだ。」
0x01000052000081D2,304,14,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Player_Romus,en,「私は元気だ。もし気になさっているのであれば、母上も健康だ。」
0x01000052000081D9,304,15,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Player_Romus,en,「ヴェーレンの反応が気がかりだ。スモラクはまだ公的な発言さえしていない。」
0x01000052000081E0,304,16,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Hugo Toras,en,「この場合、何のニュースもない方が良い知らせなのかもしれません。」
0x01000052000081E6,304,17,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Hugo Toras,en,「その件については、アザロ女公爵が我々にご説明くださることを願うしかありません。」
0x01000052000081ED,304,18,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Hugo Toras,en,「陛下が無事でいられたのは神の御心によるものです。1年も経たずに2人の王を失えば、この国にとって壊滅的な結果となっていました。」
0x01000052000081F4,304,19,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Hugo Toras,en,「もちろん、王太后の安全は私にとって最も重要なことです。しかし、わずか数ヶ月のうちに二人の王を失うようなことがあれば、それは壊滅的な結果を招くでしょう。」
0x010000520000821B,304,20,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Player_Romus,en,「安心してくれ、アザロ女公爵。」
0x0100005200008221,304,21,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Player_Romus,en,「すぐに状況報告が必要だ。」
0x0100005200008227,304,22,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Player_Romus,en,「我々全員が紳士というわけではない。王女様がここにいらっしゃることを忘れてはならない。」
0x010000520000822D,304,23,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Player_Romus,en,「アザロ女公爵、ご出席いただきありがとう。ジルの状況についてご説明いただけるか？」
0x0100005200008259,304,24,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Lucita Azaro,en,「もちろんでございます、陛下。」
0x0100005200008260,304,25,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Lucita Azaro,en,「ありがとうございます、陛下。」
0x0100005200008267,304,26,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Narrator,en,ルシータは座り、ファイルを開いた。
0x0100005200008270,304,27,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Narrator,en,彼女は依然として立ったまま、テーブルの上から書類を取り上げて開いた。
0x0100005200008279,304,28,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Lucita Azaro,en,「既に分かっていることをもう一度申し上げます。」
0x0100005200008280,304,29,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Lucita Azaro,en,「1950年12月8日16時05分、ジルの街にあるスモラク広場で爆発物が爆発しました。それはその朝設置された観覧席の下に仕掛けられていたものです。」
0x0100005200008287,304,30,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Lucita Azaro,en,「その観覧席には、友好の日行事に招待された一般市民や政治家たちが混在しており、彼らは全員ヴェゼク系の血統でした。」
0x010000520000828E,304,31,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Lucita Azaro,en,「最新の被害報告によると、爆発で3人の民間人が死亡しました。負傷した14人は全員、現在安定した状態にあります。」
0x0100005200008295,304,32,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Player_Romus,en,「攻撃が始まる直前に、誰かが『国王のために』と叫んだことを忘れてはならない。」
0x010000520000829C,304,33,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Player_Romus,en,「はいはい、それらはすでに承知している。何か新しいことはあるか？」
0x01000052000082A3,304,34,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Player_Romus,en,「亡くなった方々の中に重要人物はいたか？」
0x01000052000082AA,304,35,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Player_Romus,en,「神様に感謝する。私が見た限りでは、もっと悲惨な事態になっていたかもしれない。」
0x01000052000082B1,304,36,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Lucita Azaro,en,「いえ、ヴェゼク会議に出席していた重要人物たちは全員、無事に脱出することができました。ヴェーレンの近衛兵たちがそれを確実にしました。」
0x01000052000082B7,304,37,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Lucita Azaro,en,「どちらにせよ、我々にとって良いことではありません。」
0x01000052000082BF,304,38,Rizia/Turn 3/SnO_ZilleSecurityDebrief,Lucita Azaro,en,「それについて話そうとしていたところです。」
