articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x0100006A00012B6E,330,3,Rizia/Turn 10/War_Pales_Loss,Narrator,en,私が作戦室に入ったとき、タデウス・アザロ将軍は窓のそばの車椅子に座っていた。
0x0100006A00012B7F,330,4,Rizia/Turn 10/War_Pales_Loss,Taddeus Azaro,en,「陛下。」
0x0100006A00012B8E,330,5,Rizia/Turn 10/War_Pales_Loss,Taddeus Azaro,en,「私は生涯にわたり、偉大な存在になる運命だと言われてきました。」
0x0100006A00012B95,330,6,Rizia/Turn 10/War_Pales_Loss,Taddeus Azaro,en,「またしても、何年も前にヴァレロ王に伝えたのと同じニュースをお届けする次第です。」
0x0100006A00012B9C,330,7,Rizia/Turn 10/War_Pales_Loss,Taddeus Azaro,en,「私の人生は失敗の連続に過ぎませんでした。」
0x0100006A00012BA3,330,8,Rizia/Turn 10/War_Pales_Loss,Taddeus Azaro,en,「しかし今の私は、敗北し、不甲斐なく、自分の足で立つことさえできないのです。」
0x0100006A00012BAB,330,9,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「その見せかけの振る舞いはやめてくれ。」
0x0100006A00012BB2,330,10,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「明らかだ。あなたが弱いからだ。」
0x0100006A00012BB8,330,11,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「申し訳ない。」
0x0100006A00012BC7,330,12,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「常に希望はある。状況がいかに厳しいものであってもだ。」
0x0100006A00012BCE,330,13,Rizia/Turn 10/War_Pales_Loss,Lucita Azaro,en,「陛下、前線からの報告があります。」
0x0100006A00012BDB,330,14,Rizia/Turn 10/War_Pales_Loss,Lucita Azaro,en,「陛下、我々がパレスの中心地を攻撃しているにもかかわらず、そこは依然として健在です。」
0x0100006A00012BEA,330,18,Rizia/Turn 10/War_Pales_Loss,Lucita Azaro,en,「パレス軍が我々を国境からパレス行政区へと後退させてきました、陛下。」
0x0100006A00012BF1,330,19,Rizia/Turn 10/War_Pales_Loss,Lucita Azaro,en,「テラドールもアレス要塞も失いました。前線が崩壊してしまいました。」
0x0100006A00012BF8,330,20,Rizia/Turn 10/War_Pales_Loss,Lucita Azaro,en,「我々の軍勢が尽きると、彼らは我々を押し返し、再びアルセスを奪還することに成功したのです。」
0x0100006A00012BFF,330,21,Rizia/Turn 10/War_Pales_Loss,Lucita Azaro,en,「我々は前線で彼らと対等な状態で対抗しております。」
0x0100006A00012C06,330,22,Rizia/Turn 10/War_Pales_Loss,Lucita Azaro,en,「現在、彼らは進軍している様子には見えません。」
0x0100006A00012C0D,330,23,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「いや、私は失敗した。この重荷は私が背負うべきものだ。」
0x0100006A00012C13,330,24,Rizia/Turn 10/War_Pales_Loss,Lucita Azaro,en,「しかし、我々の作戦は失敗に終わりました。」
0x0100006A00012C1B,330,25,Rizia/Turn 10/War_Pales_Loss,Narrator,en,彼女の言葉は私の心の奥深くに刻まれた。
0x0100006A00012C22,330,26,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「責めるべき人はいない。我々は未来を見据えなければならない。」
0x0100006A00012C2E,330,27,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「女公爵、我々がこの戦争に敗北していた時、あなたはどこにいらしたのか？」
0x0100006A00012C38,330,28,Rizia/Turn 10/War_Pales_Loss,Taddeus Azaro,en,「陛下、どうか私の娘を責めないでください。これはすべて私の過ちであり、彼女のせいではありません。」
0x0100006A00012C3F,330,29,Rizia/Turn 10/War_Pales_Loss,Taddeus Azaro,en,「陛下、承知しております。すべて私の過失です。」
0x0100006A00012C46,330,30,Rizia/Turn 10/War_Pales_Loss,Taddeus Azaro,en,「陛下、そうおっしゃっていただき光栄です。しかし失敗は私の責任であることは、皆がよく承知しております。」
0x0100006A00012C4D,330,31,Rizia/Turn 10/War_Pales_Loss,Taddeus Azaro,en,「いいえ、陛下。すべて私の過ちです。責められるべきは私であり、陛下ではありません。」
0x0100006A00012C54,330,32,Rizia/Turn 10/War_Pales_Loss,Lucita Azaro,en,「誰が責任を負うべきかを判断する前に、これからどうすべきかについて話し合った方がよいでしょう。」
0x0100006A00012C64,330,34,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「我々にまだ勝つことができるのだろうか？」
0x0100006A00012C6A,330,35,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「我々が平和を求める訴えを起こすべきだと思うか？」
0x0100006A00012C70,330,36,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「この戦争を続けていられるのは、あとどれくらいの期間か？」
0x0100006A00012C76,330,37,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「パレス人たちがポルテ・ドラゾンに向けて進軍できるだろうか？」
0x0100006A00012CB2,330,57,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「この情報から、何をすべきかが分かった。」
0x0100006A00012CB8,330,58,Rizia/Turn 10/War_Pales_Loss,Player_Romus,en,「私は何も議論する必要はない。進むべき道は明らかだ。何をすべきか私には分かっている。」
0x0100006A00012CC4,330,59,Rizia/Turn 10/War_Pales_Loss,Lucita Azaro,en,「現在の戦況を見れば、もはや勝つことはできません。ですが時代は変わります、陛下。」
0x0100006A00012CCB,330,60,Rizia/Turn 10/War_Pales_Loss,Lucita Azaro,en,「戦争を続けていれば、やがて何か機会が訪れるかもしれません。」
