articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x0100002F00000001,209,3,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,私は国防省に到着し、参謀本部の将軍たちと戦争計画について話し合うために作戦室に入った。
0x0100002F00000008,209,4,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,私はこれほど多くの人で溢れているこの部屋を見たことがなかった。ソードランドの全ての高位将軍や提督が出席していた。
0x0100002F00000012,209,6,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「わかりました。」
0x0100002F0000001D,209,10,Sordland/Turn10/SnO_RumburgWarPlans,Player,en,「無駄話はやめて、すぐに始めよう。」
0x0100002F0000001D,209,10,Sordland/Turn10/SnO_RumburgWarPlans,Player,Menu Text en,「無駄話はやめて、すぐに始めよう。」
0x0100002F00000024,209,11,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「大統領。」
0x0100002F0000002A,209,12,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,将校たちの他に、彼らの補佐官たちも部屋のあちこちにいた。彼らはすぐにおしゃべりをやめて私に敬礼した。
0x0100002F00000030,209,13,Sordland/Turn10/SnO_RumburgWarPlans,Player,en,「どうぞご落ち着きください、皆様。」
0x0100002F00000030,209,13,Sordland/Turn10/SnO_RumburgWarPlans,Player,Menu Text en,「どうぞご落ち着きください、皆様。」
0x0100002F00000037,209,14,Sordland/Turn10/SnO_RumburgWarPlans,Player_Italic,en,私は敬礼した。
0x0100002F00000037,209,14,Sordland/Turn10/SnO_RumburgWarPlans,Player_Italic,Menu Text en,敬礼する
0x0100002F0000003E,209,15,Sordland/Turn10/SnO_RumburgWarPlans,Player,en,「どうぞ。」
0x0100002F0000003E,209,15,Sordland/Turn10/SnO_RumburgWarPlans,Player,Menu Text en,「どうぞ。」
0x0100002F0000004A,209,19,Sordland/Turn10/SnO_RumburgWarPlans,Player_Italic,en,私は彼に始めるよう合図した。
0x0100002F0000004A,209,19,Sordland/Turn10/SnO_RumburgWarPlans,Player_Italic,Menu Text en,始めるように合図する
0x0100002F00000051,209,20,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,将軍たちは席に着き、私はテーブルの上座に座った。
0x0100002F00000057,209,21,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,私は周囲を見回した。参謀本部を粛清するよう命じた後、多くの顔が分からなくなっていた。これらの将軍たちは間違いなく先代たちよりも若かった。
0x0100002F0000005D,209,22,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,部屋の中はすぐに静かになった。全員がヨセフに注目していた。彼は私の方を向いた。
0x0100002F00000063,209,23,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,ヨーゼフはテーブルの上に立ち、ソードランドとルンブルクの巨大な地図の上にトークンを並べていた。彼は私のもとへ歩み寄り、敬礼をした。
0x0100002F0000006A,209,24,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「静かにしろ！」
0x0100002F00000070,209,25,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「大統領。始めてもよろしいでしょうか？」
0x0100002F00000076,209,26,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,ヨーゼフは立ち上がり、壁の棚から伸縮式の指示棒を手に取った。
0x0100002F0000007C,209,27,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,私は周囲を見回した。ヴァルケン将軍が私にうなずいた。
0x0100002F00000083,209,28,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,職員たちのおしゃべりが再び始まった。ヨセフは指差し棒を伸ばし、テーブルの上にある地図の正確な中央部分を力強く叩いた。
0x0100002F000000A9,209,32,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「この部屋にいる全員が、ルンブルク女王が2週間後に全国向けの演説の準備をしているという報告書を読んでいます。」
0x0100002F000000AF,209,33,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「我々の信頼できる情報によれば、彼女はソードランドに対する宣戦布告を行うつもりだとのことです。」
0x0100002F000000B5,209,34,Sordland/Turn10/SnO_RumburgWarPlans,Valken Kruger,en,「その時が来ました。」
0x0100002F000000BB,209,35,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「大統領、現時点で彼らが大規模な侵攻の準備をしていることは確実です。」
0x0100002F000000C1,209,36,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「過去24時間におけるルンブルク軍の動きを見ると、前線の戦力を強化していることが分かります。」
0x0100002F000000CC,209,40,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「その時が来ました。」
0x0100002F000000DA,209,41,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「諸君、報復の日がやってまいりました。」
0x0100002F000000E0,209,42,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「もはや、この卑劣なルンブルク王国に終止符を打つ時が来ているのです。」
0x0100002F000000E6,209,43,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「私は『倒壊する王冠作戦』を発表します。」
0x0100002F000000EC,209,44,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「この作戦の主な目的は単純です。」
0x0100002F000000F2,209,45,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「ルンブルクの完全な降伏です。」
0x0100002F000000F8,209,46,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,ヨセフが話している間、補佐官たちがこの作戦の内容を詳しく記した小冊子を配っていた。
0x0100002F0000010B,209,47,Sordland/Turn10/SnO_RumburgWarPlans,Player,en,「私は我が国の兵士たちを信じている。我々は必ずや粘り強く戦い続ける。」
0x0100002F0000010B,209,47,Sordland/Turn10/SnO_RumburgWarPlans,Player,Menu Text en,「私は我が国の兵士たちを信じている。我々は必ずや粘り強く戦い続ける。」
0x0100002F00000112,209,48,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「残念ながら、信念だけでは戦争に勝てません。」
0x0100002F00000118,209,49,Sordland/Turn10/SnO_RumburgWarPlans,Player,en,「彼らはいつ攻撃を開始するのか？」
0x0100002F00000118,209,49,Sordland/Turn10/SnO_RumburgWarPlans,Player,Menu Text en,「彼らはいつ攻撃を開始するのか？」
0x0100002F0000011F,209,50,Sordland/Turn10/SnO_RumburgWarPlans,Player,en,「我々の軍事力は彼らのものとどのように比べられるか？」
0x0100002F0000011F,209,50,Sordland/Turn10/SnO_RumburgWarPlans,Player,Menu Text en,「我々の軍事力は彼らのものとどのように比べられるか？」
0x0100002F0000012B,209,52,Sordland/Turn10/SnO_RumburgWarPlans,Player,en,「はっきりと答えてくれ。成功の見込みはどれくらいだ？」
0x0100002F0000012B,209,52,Sordland/Turn10/SnO_RumburgWarPlans,Player,Menu Text en,「はっきりと答えてくれ。成功の見込みはどれくらいだ？」
0x0100002F00000132,209,53,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「彼らの動きや我々が得た内部情報から判断すると……」
0x0100002F00000138,209,54,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「運が良ければ、2週間から3週間ほどあります。」
0x0100002F00000148,209,61,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,数人の将軍補佐官たちから一斉に息を呑む音が上がった。
0x0100002F0000014E,209,62,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「第6軍は現在、ナルベルに駐留し、命令を待っています。」
0x0100002F00000155,209,63,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「彼らの現役軍人の数は約90万から100万人と見積もられています。一方、我々の地上部隊の兵士数はおよそ60万人です。」
0x0100002F00000160,209,67,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「もし我々が適切に対処すれば、成功率は高いと断言できます。」
0x0100002F00000166,209,68,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「第2軍は北方からの攻撃に備え、ラレンで待機しています。」
0x0100002F0000016D,209,69,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「ご質問にお答えしますと、私にも分かりません。ですが我々の勝利を確実なものにするため、全力を尽くします。たとえそれが自分の命を犠牲にすることになっても。」
0x0100002F00000173,209,70,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「ですが、我々はうまく手を打てませんでしたよね？」
0x0100002F00000179,209,71,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「現在、国境を強化するために第1軍がエストードに配備されています。彼らが最も攻撃してくる可能性の高い場所です。」
0x0100002F00000180,209,72,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「私は何度も警告しました。あなたの政権が下す決定が我々の軍力を弱体化させると。」
0x0100002F00000186,209,73,Sordland/Turn10/SnO_RumburgWarPlans,Valken Kruger,en,「我々は彼らが我々に逆らったことを後悔させてやる。それが我々のやるべきことだ。」
0x0100002F0000018C,209,74,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「はっ、成功率ですか？」
0x0100002F00000192,209,75,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「まずは陸軍について話し合いましょう。」
0x0100002F00000198,209,76,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「大統領、少しお話ししましょう。」
0x0100002F000001A2,209,78,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「ルンブルクは、自分たちが何者と対峙しているのか全く見当もついていないのです。」
0x0100002F000001B6,209,86,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,数人の将軍たちが笑った。
0x0100002F000001C6,209,93,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,ヨセフは将軍たちの方をちらりと見て、ヴァルケンのところで視線を止めた。彼は首を振った。
0x0100002F000001D1,209,97,Sordland/Turn10/SnO_RumburgWarPlans,Narrator,en,ヨセフは将軍たちの方をちらりと見ると、彼ら全員が同意してうなずいた。
0x0100002F000001D7,209,98,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「我々の空軍は約410機あり、そのうち140機が最先端のジェット機です。」
0x0100002F000001DD,209,99,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「出動可能な戦闘機は600機あり、さらに100機を予備として準備しています。」
0x0100002F000001ED,209,101,Sordland/Turn10/SnO_RumburgWarPlans,Player,en,「私が心配していると言っても、それは控えめな表現に過ぎない。」
0x0100002F000001ED,209,101,Sordland/Turn10/SnO_RumburgWarPlans,Player,Menu Text en,「私が心配していると言っても、それは控えめな表現に過ぎない。」
0x0100002F000001F4,209,102,Sordland/Turn10/SnO_RumburgWarPlans,Player,en,「女王様は我々と敵対するつもりのようだ。」
0x0100002F000001F4,209,102,Sordland/Turn10/SnO_RumburgWarPlans,Player,Menu Text en,「女王様は我々と敵対するつもりのようだ。」
0x0100002F000001FB,209,103,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「彼女は間違いなく復讐を望んでいます。あの連中は自分たちが勝利すると思っているようです。」
0x0100002F00000201,209,104,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「一方、ルンブルクには約110隻の艦船があり、最新の情報報告によれば高度な技術を持つ潜水艦も含まれています。」
0x0100002F00000207,209,105,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「今日ここに集まったのはそのためです。これから何をすべきかを話し合うために。」
0x0100002F0000020D,209,106,Sordland/Turn10/SnO_RumburgWarPlans,Player,en,「状況は理解している。」
0x0100002F0000020D,209,106,Sordland/Turn10/SnO_RumburgWarPlans,Player,Menu Text en,「状況は理解している。」
0x0100002F00000214,209,107,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「全体として彼らの数は多く見えるかもしれませんが、戦争は数だけでは勝てないことを皆さんに思い出させておきたいのです。」
0x0100002F0000021A,209,108,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「我々は彼らの軍隊を破壊し、奴らが来たあの地獄のような場所に追い返してやる。」
0x0100002F00000220,209,109,Sordland/Turn10/SnO_RumburgWarPlans,Valken Kruger,en,「しかし、信念を持つ兵士たちは戦争に勝てるのです、ヨーゼフ。」
0x0100002F0000022B,209,113,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「そして今の我々の状況を見てください。まさに私が予見していた通りの状態です。」
0x0100002F00000236,209,117,Sordland/Turn10/SnO_RumburgWarPlans,Valken Kruger,en,「では、彼女の考えが間違っていることを証明しましょう。」
0x0100002F0000023C,209,118,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「よろしい。では、我々の防御戦略について話し合わなければなりません。」
0x0100002F0000024D,209,122,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「我々の艦隊は、新しい駆逐艦や戦艦を加えて現在合計80隻に達しており、さらに水兵も約10万人います。」
0x0100002F00000257,209,124,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「大統領、ご安心ください。我々が必ず勝利できると、強く確信しております。」
0x0100002F00000262,209,128,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「我々の艦隊は現在、合計で60隻の船と約6万人の水兵から構成されています。」
0x0100002F000002BD,209,133,Sordland/Turn10/SnO_RumburgWarPlans,Player,en,「攻勢を開始するのは、いつ頃を予定しているか？」
0x0100002F000002BD,209,133,Sordland/Turn10/SnO_RumburgWarPlans,Player,Menu Text en,「攻勢を開始するのは、いつ頃を予定しているか？」
0x0100002F000002C4,209,134,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「それは、今日我々が下す決定次第です。」
0x0100002F000002CA,209,135,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「彼らに対して戦争を宣言しようとする今、敵が軍隊を整える前に奇襲という手段で強力に攻撃することを私は提案します。」
0x0100002F000002E4,209,136,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「残念ながら、主戦場が陸上となるため、彼らはこの戦争において補助的な役割を担わざるを得ません。」
0x0100002F000002EA,209,137,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「幸いなことに、この戦争の主戦場は陸上となるため、相手の海軍の影響力は限られたものになるでしょう。」
0x0100002F000002F4,209,138,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「そうであるなら、彼らを賢明に活用すれば大きな影響を与えられると私は考えます。」
0x0100002F000002FC,209,139,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「私は、相手方が我々の港を封鎖しようとして貿易を妨げ、物資供給に支障を来すだろうと予測します。」
0x0100002F00000304,209,140,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「残念ながら、彼らがいくつの潜水艦を保有しているかについては推定値がありません。」
0x0100002F00000312,209,141,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「いずれにせよ、彼らは大統領、自国のために戦い、命を捧げる覚悟ができております。」
0x0100002F00000318,209,142,Sordland/Turn10/SnO_RumburgWarPlans,Iosef Lancea,en,「残念ながら、近年になるほど我々の戦闘準備態勢はますます悪化しています。それは適切な訓練を行うための予算を十分に割り当ててこなかったからです。」
