articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x010000060000D16F,92,3,Sordland/Turn07/A_DayofDescension,Narrator,en,降臨の日、太陽が昇ると同時に朝霧がデイルの街を覆った。これはヌーリティ教の最も神聖な日であり、聖ダストとその三十人の弟子たちが神から最初のメッセージを受け取ったことを祝う日だった。
0x010000060000D176,92,4,Sordland/Turn07/A_DayofDescension,Narrator,en,伝統に従い、この祝祭は一般の人々の目に触れないようにダストヌリティ聖域の内部で行われた。
0x010000060000D17E,92,5,Sordland/Turn07/A_DayofDescension,Narrator,en,それはルシアンの案だった。彼によれば、大儀式を人々にわずかながらも見せ、大統領がこの神聖な行事をいかに真剣に捉えているかを示すことで、地域に残っていた緊張感を和らげることができると考えていたのだ。
0x010000060000D186,92,6,Sordland/Turn07/A_DayofDescension,Narrator,en,そうして我々はソードランドで最も大きな大聖堂に到着した。車が入口に停まると、大勢の群衆が我々の行列の周りに集まってきた。
0x010000060000D18E,92,7,Sordland/Turn07/A_DayofDescension,Lucian Galade,en,「きっとうまくいきます。大統領、私を信じてください。」
0x010000060000D196,92,8,Sordland/Turn07/A_DayofDescension,Lucian Galade,en,「もちろんですが、それは祈りが完全に正しく行われた場合に限ります。順序を忘れないでください。」
0x010000060000D19E,92,9,Sordland/Turn07/A_DayofDescension,Lucian Galade,en,「まず左手で聖なる笏を握り、次に右手で祭壇に触れてください。大司祭の前に跪き、彼が剣を私の肩に置くのを待ちましょう。」
0x010000060000D1A6,92,10,Sordland/Turn07/A_DayofDescension,Lucian Galade,en,「ごく単純なことですよね？」
0x010000060000D1AE,92,11,Sordland/Turn07/A_DayofDescension,Player,en,「ああ、その通りだ。」
0x010000060000D1AE,92,11,Sordland/Turn07/A_DayofDescension,Player,Menu Text en,「ああ、その通りだ。」
0x010000060000D1B5,92,12,Sordland/Turn07/A_DayofDescension,Player,en,「それは単なる儀式に過ぎない。どうでもいいことだ。」
0x010000060000D1B5,92,12,Sordland/Turn07/A_DayofDescension,Player,Menu Text en,「それは単なる儀式に過ぎない。どうでもいいことだ。」
0x010000060000D1BC,92,13,Sordland/Turn07/A_DayofDescension,Player,en,「先ほどおっしゃったことは、一語も理解できなかった。」
0x010000060000D1BC,92,13,Sordland/Turn07/A_DayofDescension,Player,Menu Text en,「先ほどおっしゃったことは、一語も理解できなかった。」
0x010000060000D1C6,92,14,Sordland/Turn07/A_DayofDescension,Lucian Galade,en,「できる限りしっかり覚えてください。この件で宗教的な基盤を失うわけにはいきません。」
0x010000060000D1CE,92,15,Sordland/Turn07/A_DayofDescension,Lucian Galade,en,「よろしい。」
0x010000060000D1D5,92,16,Sordland/Turn07/A_DayofDescension,Lucian Galade,en,「それはソードランドで最も重要な儀式の一つに過ぎません。特にデイルのブルディア人々にとってはそうです。」
0x010000060000D1DE,92,17,Sordland/Turn07/A_DayofDescension,Lucian Galade,en,「先に行っていただけますか。私は後で中に入り、あなたの業務が終わった後に合流します。幸運を祈ります、大統領。」
0x010000060000D1E8,92,18,Sordland/Turn07/A_DayofDescension,Player_Italic,en,私は車から降りると、歓声とカメラのフラッシュが一斉に浴びせられた。我々は人々に手を振りながら、巨大な門へと向かっていった。
0x010000060000D1E8,92,18,Sordland/Turn07/A_DayofDescension,Player_Italic,Menu Text en,車から降りる
0x010000060000D1F0,92,19,Sordland/Turn07/A_DayofDescension,Narrator,en,聖域は実に見事な光景だった。その巨大な姿が都市の広範囲に影を落としており、頂上にある細い尖塔を見るためには首を伸ばさなければならなかった。その聖域のそばに立つだけで、私は畏敬の念と恐怖を同時に感じた。
0x010000060000D1F8,92,20,Sordland/Turn07/A_DayofDescension,Narrator,en,門に着くと、迎えの委員会の面々が見えた。大司祭とその弟子たちが私の到着を待っていた。私が近づくと、彼らは皆、敬意を表して頭を下げた。
0x010000060000D200,92,21,Sordland/Turn07/A_DayofDescension,Archpriest,en,「大統領。神に感謝します！最も聖なる日に再びお目にかかれるのはまことに幸いです。ようこそ、ようこそ。」
