articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x01000057000058F9,287,3,Rizia/Turn 1/P_FamilyIntroduction,Narrator,en,戴冠式の翌朝、私はドアをノックする音で目を覚ました。
0x0100005700005900,287,4,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「はい？」
0x0100005700005907,287,5,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「誰だ？」
0x010000570000590E,287,6,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「出て行け。寝ているんだ。」
0x0100005700005915,287,7,Rizia/Turn 1/P_FamilyIntroduction,Pabel Adria,en,「陛下、お目覚めくださいませ。」
0x010000570000592A,287,11,Rizia/Turn 1/P_FamilyIntroduction,Narrator,en,ドアが開き、パベルが優雅に中へ入ってきた。
0x0100005700005931,287,12,Rizia/Turn 1/P_FamilyIntroduction,Pabel Adria,en,「陛下、この時間に起こしてほしいとおっしゃっていましたね。」
0x0100005700005938,287,13,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「よくもそんな度胸を持つとは。また国王の寝所にこんなふうに押し入ったら、お前の首を切り落とすぞ。」
0x0100005700005940,287,14,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「お馴染みの顔を見られて嬉しいね。」
0x0100005700005947,287,15,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「ああ、そうだ。一日は早く始めるに限る。」
0x010000570000594E,287,16,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「パベル、会えて嬉しいね。」
0x0100005700005956,287,17,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「この日が来ることは分かっていたが、あなたに私の世話をしてもらうのはやはり奇妙に感じる。」
0x010000570000595E,287,18,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「私の新聞はどこだ？」
0x0100005700005966,287,19,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「私の朝食はどこだ？」
0x010000570000596D,287,20,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「よくもそんな度胸を持つな。またこのように私のところに押し入ってきたら、お前の首を切り落とすぞ。」
0x0100005700005974,287,21,Rizia/Turn 1/P_FamilyIntroduction,Narrator,en,パベルの口元がわずかに動いた。彼は落ち着いて返事をした。
0x010000570000597B,287,22,Rizia/Turn 1/P_FamilyIntroduction,Narrator,en,パベルはまばたきをした。彼は落ち着いて返事をした。
0x0100005700005982,287,23,Rizia/Turn 1/P_FamilyIntroduction,Pabel Adria,en,「陛下、そのようなものが必要だとは伺っておりませんでした。これからは毎朝必ず『王室ヘラルド』を持参させます。」
0x0100005700005989,287,24,Rizia/Turn 1/P_FamilyIntroduction,Pabel Adria,en,「私もです。」
0x0100005700005990,287,25,Rizia/Turn 1/P_FamilyIntroduction,Pabel Adria,en,「陛下、そういう状況に慣れていただくのがよろしいでしょう。今や皆が陛下のご命令に従うのです。」
0x01000057000059BF,287,26,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「申し訳ない、我慢できなかった。パベル、元気か？」
0x01000057000059BF,287,26,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,Menu Text en,「申し訳ない、我慢できなかった。パベル、元気か？」
0x01000057000059C7,287,27,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「私は本気だ。」
0x01000057000059C7,287,27,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,Menu Text en,「私は本気だ。」
0x01000057000059D6,287,28,Rizia/Turn 1/P_FamilyIntroduction,Narrator,en,パベルは一瞬間を置いてから、落ち着き払って返事をした。
0x01000057000059DE,287,29,Rizia/Turn 1/P_FamilyIntroduction,Pabel Adria,en,「私は平気です、陛下。実のところ、とても良い状態です。」
0x0100005700005A3C,287,30,Rizia/Turn 1/P_FamilyIntroduction,Pabel Adria,en,「確かに。今日はご多忙なスケジュールが待っておりますね。」
0x0100005700005A42,287,31,Rizia/Turn 1/P_FamilyIntroduction,Pabel Adria,en,「二度とそのようなことはありません、陛下。」
0x0100005700005A48,287,32,Rizia/Turn 1/P_FamilyIntroduction,Pabel Adria,en,「今、下の階で陛下のために準備を進めているところです。」
0x0100005700005A57,287,33,Rizia/Turn 1/P_FamilyIntroduction,Narrator,en,パベルはうなずいた。
0x0100005700005A5D,287,34,Rizia/Turn 1/P_FamilyIntroduction,Narrator,en,パベルは落ち着いた様子で私を見つめてきた。
0x0100005700005A99,287,35,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「いや、冗談だよ。元気か、パベル？」
0x0100005700005AA1,287,36,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「よろしい。必ずそうしてもらいたい。」
0x0100005700005AD4,287,37,Rizia/Turn 1/P_FamilyIntroduction,Narrator,en,東側の食堂には、巨大な朝食が用意されていた。
0x0100005700005ADD,287,38,Rizia/Turn 1/P_FamilyIntroduction,Narrator,en,私の母は既にテーブルに座り、スプーンでグレープフルーツの半分をかき混ぜていた。
0x0100005700005AE4,287,39,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「本当か？それだけしか食べないのか？」
0x0100005700005AE4,287,39,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,Menu Text en,「本当か？それだけしか食べないのか？」
0x0100005700005AEC,287,40,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「おはよう、母上。」
0x0100005700005AEC,287,40,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,Menu Text en,「おはよう、母上。」
0x0100005700005AF4,287,41,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「国王が部屋に入ってきたら、立ち上がるものだ。」
0x0100005700005AF4,287,41,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,Menu Text en,「国王が部屋に入ってきたら、立ち上がるものだ。」
0x0100005700005AFC,287,42,Rizia/Turn 1/P_FamilyIntroduction,Estela Toras,en,「私がどうやってこれほどスリムでいられるとお思いですか？」
0x0100005700005B03,287,43,Rizia/Turn 1/P_FamilyIntroduction,Estela Toras,en,「あなたもお変わりなく。」
0x0100005700005B0A,287,44,Rizia/Turn 1/P_FamilyIntroduction,Estela Toras,en,「あなたを産んだのは私です。ですから座ったままでいる権利が私にはありますの。」
0x0100005700005B11,287,45,Rizia/Turn 1/P_FamilyIntroduction,Narrator,en,朝早い時間帯にもかかわらず、母はすでに化粧を完了していた。彼女はナプキンで唇を軽く拭いた。
0x0100005700005B19,287,46,Rizia/Turn 1/P_FamilyIntroduction,Estela Toras,en,「昨日のあなたの発言は実に厚かましいものでした。新聞各社が大々的に報じています。」
0x0100005700005B20,287,47,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「彼らが何を書こうと、私には関係ないのだ。」
0x0100005700005B20,287,47,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,Menu Text en,「彼らが何を書こうと、私には関係ないのだ。」
0x0100005700005B2F,287,51,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「新聞など気にするな。ウーゴの顔つきを見たか？」
0x0100005700005B2F,287,51,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,Menu Text en,「新聞など気にするな。ウーゴの顔つきを見たか？」
0x0100005700005B37,287,52,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「私が言ったことは一言一句、本心だ。」
0x0100005700005B37,287,52,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,Menu Text en,「私が言ったことは一言一句、本心だ。」
0x0100005700005B3F,287,53,Rizia/Turn 1/P_FamilyIntroduction,Estela Toras,en,「昨日の戴冠式にご満足いただけていることを願っております。あなたのお父上の戴冠式には、これほど多くの人々が集まりませんでした。」
0x0100005700005B46,287,54,Rizia/Turn 1/P_FamilyIntroduction,Estela Toras,en,「あなた様がそうされたことは間違いありません。」
0x0100005700005B4D,287,55,Rizia/Turn 1/P_FamilyIntroduction,Narrator,en,彼女の表情は厳しくなった。
0x0100005700005B54,287,56,Rizia/Turn 1/P_FamilyIntroduction,Estela Toras,en,「どうしてそれに気づかないなんてことがありましょうか？」
0x0100005700005B5B,287,57,Rizia/Turn 1/P_FamilyIntroduction,Estela Toras,en,「どうせ、どれも三流紙です。」
0x0100005700005B64,287,58,Rizia/Turn 1/P_FamilyIntroduction,Estela Toras,en,「ですが、ご慎重になるべきでございます。この国は王家の伝統を非常に重んじておりますから。」
0x0100005700005B6B,287,59,Rizia/Turn 1/P_FamilyIntroduction,Estela Toras,en,「私とあなたの父上は苦い経験を通してそのことを学びました。」
0x0100005700005B72,287,60,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「何と言えばよいのだろうか。私の民は私を愛してくれている。」
0x0100005700005B72,287,60,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,Menu Text en,「何と言えばよいのだろうか。私の民は私を愛してくれている。」
0x0100005700005B7A,287,61,Rizia/Turn 1/P_FamilyIntroduction,Player_Romus,en,「それは主にあなたのせいだ。」
