articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x010000520000BE4D,311,3,Rizia/Turn 4/FPnT_PalesDukeVisit,Narrator,en,彼はため息をつき、テーブルの向こう側から報告書を私の方へ滑らせてきた。
0x010000520000BE54,311,4,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「この報告書を持って、私の治安大臣が真夜中に私を起こしました。」
0x010000520000BE5B,311,5,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「陛下、パレスにはアウレウス・ガス田で掘削を開始する全ての権利があると保証されました。」
0x010000520000BE62,311,6,Rizia/Turn 4/FPnT_PalesDukeVisit,Player_Romus,en,「あなたの国が掘削船を送ってきたのは挑発行為だ。私も同じように対抗するしかなかった。」
0x010000520000BE69,311,7,Rizia/Turn 4/FPnT_PalesDukeVisit,Player_Romus,en,「あなたは、これが何を意味すると思うか、閣下？」
0x010000520000BEBA,311,8,Rizia/Turn 4/FPnT_PalesDukeVisit,Player_Romus,en,「そもそもなぜあの船を送ったのか？なぜ私の政府に通知しなかったのだろうか？」
0x010000520000BEC8,311,9,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「私は家族の財産に頼りながら暇な日々を過ごし、たまに有名人と会う楽しみを味わうだけで、全く満足していました...」
0x010000520000BEE7,311,10,Rizia/Turn 4/FPnT_PalesDukeVisit,Narrator,en,彼は私の目をじっと見つめた。
0x010000520000BF4D,311,14,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「私が意見を述べるのを待つこともできたはずです。それなのにまたしても、あなたはパレスの主権を全く尊重していないことを証明したのです。」
0x010000520000BF55,311,15,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「それは、私がこれまで何度もお願いしてきたにもかかわらず、リジア政府が依然としてパレスの主権を尊重しないままだということです。」
0x010000520000C03C,311,16,Rizia/Turn 4/FPnT_PalesDukeVisit,Player_Romus,en,「こちらがあなた方が話している『『パーティー王子』』だ。その気持ちはよく分かる。」
0x010000520000C049,311,20,Rizia/Turn 4/FPnT_PalesDukeVisit,Player_Romus,en,「あなたは私の代わりになる必要なんてなかったのだ。」
0x010000520000C050,311,21,Rizia/Turn 4/FPnT_PalesDukeVisit,Player_Romus,en,「待ってくれ。どのような有名人か？」
0x010000520000C057,311,22,Rizia/Turn 4/FPnT_PalesDukeVisit,Player_Romus,en,「人生というものは予期せぬことで満ちている、閣下。そろそろ交渉を始めようか？」
0x010000520000C05E,311,23,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「ああ、しかし私がそうしました。大公国を守るためには誰かが前に出なければなりませんでした。」
0x010000520000C071,311,27,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「我々のような愚か者を国全体の統治者にするなんて、実に素晴らしい考えですね。」
0x010000520000C078,311,28,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「はい、あなたの悪戯についてはすべて承知しております。別の人生であれば友達になれたかもしれませんが、今回は……」
0x010000520000C089,311,32,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「陛下、私の代わりに立ち上がれる者などいるでしょうか。パレスを守る者はもう誰も残っていないのでは？」
0x010000520000C091,311,33,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「はい、そうするのがよさそうですね。」
0x010000520000C098,311,34,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「交渉することなど何もありません。」
0x010000520000C0A0,311,35,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「私の回顧録が出版されるまでお待ちいただくしかありません。もし十分長生きしてそれを書けるならの話ですが。」
0x010000520000C0A6,311,36,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「もし全員の名前を挙げたら、この話をする時間など永遠にありません。」
0x010000520000C3DA,311,37,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「陛下、正直に申し上げますと、私の兄が退位するとは全く思ってもみませんでした。」
0x010000520000C44B,311,44,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「陛下、我々の遠征が侵略行為のように見えたかもしれません。しかし我々がしていることは、本来我々のものであるものを取り戻すだけです。」
0x010000520000CC8D,311,45,Rizia/Turn 4/FPnT_PalesDukeVisit,Titus Gordion,en,「陛下、どのようでしたか？」
0x010000520000CDD0,311,46,Rizia/Turn 4/FPnT_PalesDukeVisit,Narrator,en,公爵はテーブルの下に手を伸ばし、インターコムのボタンを押した。
0x010000520000CDD9,311,47,Rizia/Turn 4/FPnT_PalesDukeVisit,Axel Reinhart,en,「ヒルダ？お願いだから、陛下が建物の外に出られるよう案内してあげて。迷われては困りますから。」
0x010000520000CDE0,311,48,Rizia/Turn 4/FPnT_PalesDukeVisit,Narrator,en,彼は椅子にもたれかかり、私をじっと見つめた。
